name,sku,category,price,qty,image,images,video,description,featured
Far Out,fwsm-261,Fountains,28.00,999,https://fireworkssupermarket.com/wp-content/uploads/2048-Far-Out.png,,https://player.vimeo.com/video/191822852,This fountain is so cool that it cannot be compared to anything on this planet. Red and green star with white chrysanthemum; orange star and blue star with white fir flower; green and blue star laser; blue star and dragon star.,
For Real?,fwsm-956,Fountains,28.00,999,https://fireworkssupermarket.com/wp-content/uploads/2047-For-Real.png,,https://player.vimeo.com/video/191822924,"Red fish, silver fish, blue fish, silver chrysanthemum; red fish, blue fish; silver crackling; red and blue star with titanium crackle.",
Shutterbug,fwsm-954,Fountains,19.99,999,https://fireworkssupermarket.com/wp-content/uploads/2046-Shutterbug.png,,https://player.vimeo.com/video/191823496,"Titanium chrysanthemum with orange and blue; gold crackling flower with lemon and purple; white fir flower with red and yellow; silver crackling flower with green, blue, and purple; glitter with red, green, and yellow flashing strobe.",
Party Cup,fwsm-952,Fountains,15.99,999,https://fireworkssupermarket.com/wp-content/uploads/2045-Party-Cup.png,,https://player.vimeo.com/video/191823264,"Silver titanium flower with red, lemon, orange, and blue; white chrysanthemum with green titanium crackling; titanium chrysanthemum with orange and lemon; silver crackling flower.",
Sweet Dreams,fwsm-950,Fountains,16.00,999,https://fireworkssupermarket.com/wp-content/uploads/2044-Sweet-Dreams.png,,https://player.vimeo.com/video/191823684,"Red, green and blue color fish; snow flower red and chrysanthemum to green; red, green, blue color fish; silver fountain and titanium crackling with amazing whistles.",
Sky Angel,fwsm-259,Fountains,48.00,999,https://fireworkssupermarket.com/wp-content/uploads/2043-Sky-Angel.png,,https://player.vimeo.com/video/265649095,"Fish dart out like angels first in red, then blue, then green, then yellow; Followed by green with silver brocades showers; Ending with crackling flowers.",
Cupid's Crush,fwsm-948,Fountains,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/2042-Cupids-Crush.png,,https://player.vimeo.com/video/265643922,This little fountain brings out the love! White glitter showers with red; Red and green with loud silver crackling; Loud silver crackling with blue stars; Silver rain glitter; AND at the end a Glowing Heart!,
Dreamweaver,fwsm-946,Fountains,32.00,999,https://fireworkssupermarket.com/wp-content/uploads/2041-Dreamweaver.png,,https://player.vimeo.com/video/265644008,"Showers of blue and gold and green and silver turn to crackle. Vivid colors of red, white, green, blue, yellow, and silver fish swarming into silver crackling chrysanthemums finishing with brocade showers.",
Flight of Fancy,fwsm-945,Fountains,32.00,999,https://fireworkssupermarket.com/wp-content/uploads/2040-Flight-of-Fancy.png,,https://player.vimeo.com/video/265644209,"This fountain is multicolored with showers and pearls, silver glitter, crackling, pine needles, golden flowers.",
Nuclear Physics,fwsm-944,Fountains,19.99,999,https://fireworkssupermarket.com/wp-content/uploads/2039-Nuclear-Physics.png,,https://player.vimeo.com/video/265648249,"A fallout of gold flowers, silver chrysanthemums, and red and green pearls, then silver showers and crackling.",
Bees Knees,fwsm-334,Fountains,11.50,999,https://fireworkssupermarket.com/wp-content/uploads/2038-Bees-Knees.png,,https://player.vimeo.com/video/265643549,"Silver crackling with blue stars and silver flowers, lemon and purple stars. Then, silver crackling with red and green stars, and a shower of gold followed by gold crackling with green and blue stars.",
Frog Fountain,fwsm-942,Fountains,16.50,999,https://fireworkssupermarket.com/wp-content/uploads/2037-Frog-Fountain-scaled.png,,https://player.vimeo.com/video/520041049,Blue fish with silver powder; blue pistils with silver fountain; red green blue sizzling crackle plus a strobe that lights up his face!,
Mad Monkey,fwsm-940,Fountains,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/2033-Mad-Monkey.png,,https://player.vimeo.com/video/265647857,"This fountain shoots multi-colored stars of yellow, red, white, purple, peach and white glitter; Followed by blue, red and green crackling flowers. It finishes with a lantern effect of the monkey's face glowing!",
Mystic Rain,fwsm-356,Fountains,32.00,999,https://fireworkssupermarket.com/wp-content/uploads/2029-Mystic-Rain.png,,https://player.vimeo.com/video/325779347,"An angled red, white, and blue fountian with titanium flowers with blue stars, changing to silver chrysanthemums with red stars; Then blue stars, silver pine plus red that change to titanium flowers with red and blue!!",
Sparkly Night,fwsm-257,Fountains,32.00,999,https://fireworkssupermarket.com/wp-content/uploads/2032-Sparkly-Night.png,,https://player.vimeo.com/video/265649347,Starts with a red flare then changes to green and blue stars with sunflowers and silver fountain; Green and red stars with gold crackling; Red stars with white chrysanthemum and silver fountain; Ending with red stars and titanium crackling.,
Solar Storm,fwsm-255,Fountains,49.99,999,https://fireworkssupermarket.com/wp-content/uploads/2028-Solar-Storm.png,,https://player.vimeo.com/video/325780362,Stars with gold shimmering spiders with green and blue stars changing into white flittering burst with lemon stars. Then a spectacular finale of molten multi-colored stars that look like lava!!,
Barrel of Fun,fwsm-938,Fountains,28.00,999,https://fireworkssupermarket.com/wp-content/uploads/2021-Barrel-of-Fun.png,,https://player.vimeo.com/video/699477845,Whistles and crackle with blue stars. Red torch. Silver flowers with yellow and red stars.,
Lava Lamp,fwsm-532,Fountains,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/2023-Lava-Lamp.png,,https://player.vimeo.com/video/265647773,"A totally different quiet effect! The showers include big, vibrant red, green, blue, and yellow lava droplets that create a very colorful and different fountain effect.",
Grand Illusions,fwsm-253,Fountains,44.99,999,https://fireworkssupermarket.com/wp-content/uploads/2022-Grand-Illusions.png,,https://player.vimeo.com/video/265646369,"Red, blue, and green stars with flowers, strobes, and chrysanthemums morph right in front of your eyes to multiple colors of flowers, crackling, and flashing stars. Finishes with whistles!",
Seventh Heaven,fwsm-251,Fountains,39.99,999,https://fireworkssupermarket.com/wp-content/uploads/2020-Seventh-Heaven.png,,https://player.vimeo.com/video/265648738,A Heavenly array of fountaining effects that rotate through a series of beautiful colors for over 3 minutes!,
Perfect Storm &#8211; Fountain,fwsm-249,Fountains,39.99,999,https://fireworkssupermarket.com/wp-content/uploads/2019-Perfect-Storm.png,,https://player.vimeo.com/video/265648557,"The perfect balance of color, crackles, and flowers make this fountain the Perfect Storm!",
Stars Over America,fwsm-936,Fountains,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/2018-Stars-Over-America.png,,https://player.vimeo.com/video/265649460,"Long lasting fountain with ever-changing effects. This star-shaped fountain has it all: brilliant red, white, and blue stars, whistles, and crackling stars.",
Man in the Moon,fwsm-934,Fountains,18.50,999,https://fireworkssupermarket.com/wp-content/uploads/2016-Man-in-the-Moon.png,,https://player.vimeo.com/video/325779070,"This moon-shaped fountain has the most vivid colors ever seen in a fountain. White pine, blue, red, green, yellow, gold coconut!",
Electric Rainbow,fwsm-932,Fountains,22.00,999,https://fireworkssupermarket.com/wp-content/uploads/2014-Electric-Rainbow.png,,https://player.vimeo.com/video/265644116,This fountain displays a variety of effects with electrifying color as it changes between its two phases.,
Thunder Snow,fwsm-285,Fountains,24.99,999,https://fireworkssupermarket.com/wp-content/uploads/2017-thunder-Snow.png,,https://player.vimeo.com/video/265649615,This angled fountain will dazzle your eyes with its unique snow-soft crackling blizzard effect. Great for weddings and photos.,
Quiet Riot,fwsm-247,Fountains,39.99,999,https://fireworkssupermarket.com/wp-content/uploads/2015-Quiet-Riot-scaled.png,,https://player.vimeo.com/video/265648674,Golden showers with red and blue stars. Changing to silver crackling with red and blue then silver flashing showers. Then a barrage of crackling stars change to yellow showers.,
Magic Horseshoe,fwsm-930,Fountains,9.99,999,https://fireworkssupermarket.com/wp-content/uploads/2009-Magic-Horseshoe.png,,https://player.vimeo.com/video/325778969,"You are going to be lucky with this long-lasting gold crackling and whistling fountain with red, green, and gold stars!",
Ohh Soo Good,fwsm-928,Fountains,6.99,999,https://fireworkssupermarket.com/wp-content/uploads/2008-Ohh-Soo-Good.png,,https://player.vimeo.com/video/325778979,"Starts with gold and copper showers changing to flashing silver, green, red and purple. Then it repeats several times.",
Painted Desert,fwsm-926,Fountains,9.99,999,https://fireworkssupermarket.com/wp-content/uploads/2007-Painted-Dessert.png,,https://player.vimeo.com/video/265648476,"This fountain starts with a golden fountain with copper flashing stars displaying desert colors of orange, pink, and green balls.",
California Sunrise,fwsm-924,Fountains,7.99,999,https://fireworkssupermarket.com/wp-content/uploads/2006-California-Sunrise.png,,https://player.vimeo.com/video/265643745,"Golden spray with red stars changing to gold spray with red and green stars, and changing once again to gold spray with purple and green stars. Strobing stars with loud whistles ending with a barrage of crackling stars.",
Havana Heat,fwsm-439,Fountains,15.99,999,https://fireworkssupermarket.com/wp-content/uploads/2012-Havana-Heat.png,,https://player.vimeo.com/video/325524589,"This fountain keeps you in the heat for nearly 4 minutes with crackling, whistles, flowers, and stars while displaying colors of red, green, blue and white.",
Magic Mountain,fwsm-922,Fountains,9.99,999,https://fireworkssupermarket.com/wp-content/uploads/2004-Magic-Mountain.png,,https://player.vimeo.com/video/345965169,"Long lasting gold crackling fountain with red, green and gold stars accompanied by wild whistles!",
Pacific Paradise,fwsm-920,Fountains,8.99,999,https://fireworkssupermarket.com/wp-content/uploads/2003-Pacific-Paradise.png,,https://player.vimeo.com/video/265648401,Really long lasting silver glittering fountain with silver flashing stars!,
California Dreamin',fwsm-918,Fountains,10.99,999,https://fireworkssupermarket.com/wp-content/uploads/2002-California-Dreaming.png,,https://player.vimeo.com/video/325365010,"Starts with a barrage of crackling red, green, and silver stars changing to gold and green flashing stars. Switching to silver strobing stars. Repeating several times.",
Hollywood Nights,fwsm-916,Fountains,10.99,999,https://fireworkssupermarket.com/wp-content/uploads/2001-Hollywood-Nights.png,,https://player.vimeo.com/video/265647620,"This long-lasting fountain has stars that shine brighter than Hollywood with vibrant colors of red, lavender, green, and gold.",
Call of the Wild,fwsm-914,Fountains,9.99,999,https://fireworkssupermarket.com/wp-content/uploads/2000-Call-of-the-Wild.png,,https://player.vimeo.com/video/265643827,Wild whistles and silver fountain erupting into &#8220;HUGE&#8221; crackling stars!,
Showtime Fountain,fwsm-912,Fountains,10.99,999,https://fireworkssupermarket.com/wp-content/uploads/1999-Showtime-Fountain.png,,https://player.vimeo.com/video/692309167,"Silver showers adding red, green, and purple balls; gold and silver flashing adding red stars; and gold showers with purple and green balls alternate with whistling. Ending in a barrage of crackling stars!",
Malibu Madness,fwsm-910,Fountains,7.99,999,https://fireworkssupermarket.com/wp-content/uploads/1998-Malibu-Madness.png,,https://player.vimeo.com/video/265648020,This fountain has loud whistles followed by golden showers with silver stars that make you feel like you're riding a wave!,
Happy Festival,fwsm-908,Fountains,3.99,999,https://fireworkssupermarket.com/wp-content/uploads/1994-Happy-Festival.png,,,"Join the festivities! Shoots blue stars that change to green stars among shimmering golden showers, changing again to crackling stars. Not too much noise, but one fun festival!",
Around the World,fwsm-906,Fountains,4.75,999,https://fireworkssupermarket.com/wp-content/uploads/1991-Around-the-World.png,,https://player.vimeo.com/video/265643466,"This is a 9"" fountain with an exterior fuse wrapped around the base. It has blue and silver crackling stars and a red touch that changes to four loud whistles. Sparks then fly around the world at the base as the top continues to fountain.",
Shazam,fwsm-902,Fountains,5.99,999,https://fireworkssupermarket.com/wp-content/uploads/1988-Shazaam.png,,https://player.vimeo.com/video/265648815,"This small but mighty fountain begins with titanium crackle and stars, star in the warm colors of sky blue, purple, and lemon lasting a LONG time.",
Pirate Sword,fwsm-900,Novelties,7.99,999,https://fireworkssupermarket.com/wp-content/uploads/1987-Pirate-Sword-scaled.png,,https://player.vimeo.com/video/325779818,Shoots gold showers then adds crackle with red and green stars.,
Princess of Pyro,fwsm-898,Fountains,7.99,999,https://fireworkssupermarket.com/wp-content/uploads/1986-Princess-of-Pyro.png,,https://player.vimeo.com/video/803147088,Showers of gold and silver sparks emerge from the hands of a princess!,
"4"" Shell Fountain",fwsm-896,Fountains,8.99,999,https://fireworkssupermarket.com/wp-content/uploads/1985-4-inch-Shell-Fountain.png,,https://player.vimeo.com/video/323813161,Silver flittering fountain with red stars changing to crackle with purple pears.,
Hot Pots,fwsm-894,Fountains,0.00,999,https://fireworkssupermarket.com/wp-content/uploads/1984-Hot-Pots.png,,https://player.vimeo.com/video/94860222,This fountain is sizzling with excitement and proves that size doesn't matter!,
2 Cool,fwsm-892,Fountains,4.99,999,https://fireworkssupermarket.com/wp-content/uploads/1983-2-Cool.png,,https://player.vimeo.com/video/323813066,"Flashing silver and gold showers changing to gold showers and purple pearls then to flashing silver and red showers. Ending in a loud barrage of silver and gold crackling stars interspersed with red, green, and purple.",
Cool,fwsm-890,Fountains,2.99,999,https://fireworkssupermarket.com/wp-content/uploads/1982-Cool-Ftn.png,,https://player.vimeo.com/video/94860096,Gold Showers with purple pearls changing to gold and silver showers.,
Cuckoo Fountain,fwsm-888,Fountains,1.99,999,https://fireworkssupermarket.com/wp-content/uploads/1980-Cuckoo-Fountain.png,,,"If you're a bit nutty, you might be cuckoo for this fountain! Whistles twice while changing colors from red to green and ending with silver crackling stars.",
Nutty Monkey,fwsm-886,Fountains,1.99,999,https://fireworkssupermarket.com/wp-content/uploads/1979-Nutty-Monkey-scaled.png,,,"He shoots out gold crackling stars while screaming at the top of his lungs. Keep an eye out for the showers of red, green, and purple stars that change to silver flashing stars!!",
HN 90,fwsm-883,Fountains,3.75,999,https://fireworkssupermarket.com/wp-content/uploads/1977-HN-90.png,,,"Glowing golden showers each tipped in neon colors of blue, green, peach, and gold. Try the pack for all varieties of colors!",
HN 60,fwsm-881,Fountains,3.25,999,https://fireworkssupermarket.com/wp-content/uploads/1975-Hn-60.png,,,An assortment of fountains: &#8220;Butterfly and Flowers:&#8221; A shimmering copper-colored fountain with crackling gold stars. &#8220;Jade Flowers:&#8221; A shimmering gold fountain with green balls and crackling gold stars.,
Killer Bee,fwsm-880,Fountains,2.75,999,https://fireworkssupermarket.com/wp-content/uploads/1971-Killer-Bee.png,,,"Changes from green to gold with crackling stars, then changes again to red and green while the bees are whistling!",
5-Inch Assorted Fountains,fwsm-878,Fountains,1.50,999,https://fireworkssupermarket.com/wp-content/uploads/1970-5-inch-Assorted-Fountains.png,,,&#8220;Sword Orchid:&#8221; A gold fountain with orchid stars; &#8220;Golden Orange:&#8221; A gold fountain with orange stars; and &#8220;Sparkling:&#8221; A gold flickering fountain.,
Pick Six,fwsm-876,Fountains,4.99,999,https://fireworkssupermarket.com/wp-content/uploads/1963-Pick-Six.png,,,The best part about this six-pack is that every bottle has a different fountaining effect. Pick up a six-pack of fountain fun!,
Sun Tears,fwsm-874,Fountains,12.99,999,https://fireworkssupermarket.com/wp-content/uploads/1962-Sun-Tears.png,,https://player.vimeo.com/video/325781423,Multi-colored showers of stars and crackles burst into golden flowers and giant crackles! Crackling balls are interspersed to add to the action and fun!,
Funky Fountain,fwsm-872,Fountains,3.99,999,https://fireworkssupermarket.com/wp-content/uploads/1961-Funky-Fountain.png,,https://player.vimeo.com/video/94860151,An excellent novelty fountain. Multi-colored fountain with four crackling balls that drop off and crackle while the fountain is shooting.,
Screamin' Willy,fwsm-869,Fountains,1.39,999,https://fireworkssupermarket.com/wp-content/uploads/1958-Screamin-Willy-scaled.png,,,Boy can Willy scream! Small silver screaming fountain. LOUD!!,
Golden Flower,fwsm-867,Fountains,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1950-Golden-Flower.png,,,These fantastic mini-fountains shower gorgeous gold and white.,
Silvery Water Fountain,fwsm-865,Fountains,1.00,999,https://fireworkssupermarket.com/wp-content/uploads/1930-Silvery-Water-Fountain.png,,,A waterfall that sparkles in four different directions. What fun!,
Happiness,fwsm-859,Fountains,1.00,999,https://fireworkssupermarket.com/wp-content/uploads/1910-Happiness-scaled.png,,,A happy little fountain that emits small gold sparks with a crackling ball!,
Snow Cone,fwsm-857,Fountains,15.00,999,https://fireworkssupermarket.com/wp-content/uploads/1897-Snow-Cone-scaled.png,,https://player.vimeo.com/video/325780285,Shoots showers of icy hot shimmering silver crystals. This is a beautiful and quiet fountain.,
Cosmic Hail,fwsm-855,Fountains,5.99,999,https://fireworkssupermarket.com/wp-content/uploads/1896-Cosmic-Hail.png,,https://player.vimeo.com/video/345980922,"Fountain contains three effects; all gold; Gold and silver showers; Gold and silver crackling showers. Perfect for year-round celebrations, like a wedding, New Years Eve or Diwali!",
No. 4 Golden Dragon Cone Fountain,fwsm-853,Fountains,3.50,999,https://fireworkssupermarket.com/wp-content/uploads/1885-No-4-Golden-Dragon-Cone-Fountain.png,,,"Large fountain with showers of gold spray with silver flashing stars that shoot 6 &#8211; 8 ft. Perfect for year-round celebrations, like a wedding, New Years Eve or Diwali!",
No. 3 Golden Diamond,fwsm-851,Fountains,2.50,999,https://fireworkssupermarket.com/wp-content/uploads/1875-No-3-Golden-Diamond.png,,,"Gold showers with silver and gold stars that shoot 6 &#8211; 7 feet. Perfect for year-round celebrations, like a wedding, New Years Eve or Diwali!",
#4 Conic,fwsm-850,Fountains,1.50,999,https://fireworkssupermarket.com/wp-content/uploads/1871-4-Conic.png,,,"Emits showers of green, gold, and silver stars up to 8 feet.",
#3 Medium Conic,fwsm-849,Fountains,0.39,999,https://fireworkssupermarket.com/wp-content/uploads/1865-3-Medium-Conic.png,,,Emits gold showers with three to four foot multi-colored stars.,
Jumbo Morning Glory,fwsm-848,Sparklers,4.99,999,https://fireworkssupermarket.com/wp-content/uploads/1851-Jumbo-Morning-Glory.png,,,"A larger version of the most colorful sparkler on the market! As the sparkler burns it changes colors from red, to yellow, to green, and to blue!",
Morning Glory,fwsm-847,Sparklers,1.00,999,https://fireworkssupermarket.com/wp-content/uploads/1850-Morning-Glory.png,,,"The most colorful sparkler on the market! As the sparkler burns it changes colors from red, yellow, green, and blue!",
Showtime 36-Inch Gold Sparkler,fwsm-845,Sparklers,6.00,999,https://fireworkssupermarket.com/wp-content/uploads/1849-36-inch-gold-wire-sparkler.png,,,"36"" traditional wire sparklers that emit showers of gold sparks, lasting for approximately 2 minutes. Great for wedding send-off parties and photos. 4 Sparklers to a box.",
Showtime 20-Inch Gold Sparklers,fwsm-843,Sparklers,3.99,999,https://fireworkssupermarket.com/wp-content/uploads/1848-20-inch-gold-wire-sparkler.png,,,"20"" traditional wire sparklers that emit showers of gold sparks, lasting for approximately 1 minute. Great for wedding send-off parties and photos. 4 Sparklers to a box.",
Showtime Neon Sparklers,fwsm-841,Sparklers,3.50,999,https://fireworkssupermarket.com/wp-content/uploads/1826-Showtime-Neon-Sparklers.png,,https://player.vimeo.com/video/523861126,"You have to see them to believe the colors! Neon sparklers (pink, blue, purple, yellow, and green). 5 sparklers.",
Blockbuster No. 10-Color Sparkler (Wire),fwsm-839,Sparklers,1.15,999,https://fireworkssupermarket.com/wp-content/uploads/1819-Blockbuster-No-10-Color-Sparkler.png,,,"Traditional 10"" Wire sparklers that emit showers of colored sparks.",
Showtime No. 10-Color Sparkler (Bamboo),fwsm-837,Sparklers,1.15,999,https://fireworkssupermarket.com/wp-content/uploads/1818-Showtime-No-10-Color-Sparkler.png,,,"Traditional 10"" bamboo sparklers that emit showers of colored sparks featuring bamboo safety sticks for your customers safety and enjoyment.",
Showtime No. 10-Gold Sparkler (Bamboo),fwsm-835,Sparklers,1.15,999,https://fireworkssupermarket.com/wp-content/uploads/1817-Showtime-No-10-Gold-Sparkler.png,,,"Traditional 10"" bamboo sparklers that emit showers of gold sparks featuring bamboo safety sticks for your customers safety and enjoyment. Perfect for year-round celebrations, like a wedding, New Years Eve or Diwali!",
Blockbuster No. 10-Gold Sparkler (Wire),fwsm-834,Sparklers,1.15,999,https://fireworkssupermarket.com/wp-content/uploads/1816-Blockbuster-No.-10-Gold-Sparkler-Wire.png,,,"Traditional 10"" Wire sparklers that emit showers of gold sparks.",
Showtime No. 8-Colored Sparkler (Bamboo),fwsm-833,Sparklers,0.80,999,https://fireworkssupermarket.com/wp-content/uploads/1804-Showtime-No.-8-Colored-Sparkler-Bamboo.png,,,"Traditional 8"" bamboo sparklers that emit showers of colored sparks featuring bamboo safety sticks for your customers safety and enjoyment.",
Blockbuster No. 8-Color Sparkler (Wire),fwsm-832,Sparklers,0.80,999,https://fireworkssupermarket.com/wp-content/uploads/1803-Blockbuster-No.-8-Color-Sparkler-Wire.png,,,"Traditional 10"" Wire sparklers that emit showers of colored sparks.",
Showtime No. 8-Gold Sparkler (Bamboo),fwsm-831,Sparklers,0.80,999,https://fireworkssupermarket.com/wp-content/uploads/1802-Showtime-No.-8-Gold-Sparkler-Bamboo.png,,,"Traditional 8"" bamboo sparklers that emit showers of gold sparks featuring bamboo safety sticks for your customers safety and enjoyment. Perfect for year-round celebrations, like a wedding, New Years Eve or Diwali!",
Blockbuster No. 8-Gold Sparkler (Wire),fwsm-829,Sparklers,0.80,999,https://fireworkssupermarket.com/wp-content/uploads/1801-Blockbuster-No-8-Gold-Sparkler.png,,,"Traditional 8"" Wire sparklers that emit showers of gold sparks.",
Crazy Crack-Ups,fwsm-827,Novelties,1.75,999,https://fireworkssupermarket.com/wp-content/uploads/1772-Crazy-Crack-Ups.png,,https://player.vimeo.com/video/265649817,These are too much fun! Small fountain-like item that crackles like crazy for a long-long time! Don't worry about cleaning it up because it literally disappears!,
Crackling Strobe Light,fwsm-825,Novelties,2.00,999,https://fireworkssupermarket.com/wp-content/uploads/1771-Crackling-Strobe.png,,,Get your moves on with bright white &#8220;Strobing&#8221; light that ends in crackling dragon eggs!,
Whistling Chasers,fwsm-824,Novelties,2.99,999,https://fireworkssupermarket.com/wp-content/uploads/1770-Whistling-Chasers.png,,,Moves on the ground with lightning speed. Whistles and reports twice!,
Jump Shot,fwsm-822,Novelties,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1767-Jump-Shot-scaled.png,,,Each tube shoots up about 25&#8242; before bursting into crackling stars! An amazing show in such a small package!,
Strobe Light,fwsm-820,Novelties,1.50,999,https://fireworkssupermarket.com/wp-content/uploads/1766-Strobe-Light.png,,,This small but mighty firework puts out an amazingly bright white strobing light and is quiet!,
Magic Whip,fwsm-818,Novelties,1.99,999,https://fireworkssupermarket.com/wp-content/uploads/1765-Magic-Whip.png,,,These strings whip up quite the storm. Be amazed as they Snap Crackle and Pop!,
Crackling Balls,fwsm-817,Novelties,1.50,999,https://fireworkssupermarket.com/wp-content/uploads/1762-Crackling-Balls.png,,,These little green balls explode into a cluster of white crackling stars.,
Jumping Jacks,fwsm-815,Novelties,0.30,999,https://fireworkssupermarket.com/wp-content/uploads/1760-Jumping-Jacks.png,,,Jumping Jacks are flashy little red and green spinners that bounce and skip across the ground. A firework tradition.,
"12"" Gender Boy Confetti",fwsm-404,Novelties,4.00,999,https://fireworkssupermarket.com/wp-content/uploads/1757-12_-Gender-Boy-Confetti.png,,,Surprise! This Blue bio-degradable confetti is great for celebrating any happy occasion!,
Flag Sky Lantern (I Love America),fwsm-813,Novelties,6.50,999,https://fireworkssupermarket.com/wp-content/uploads/1752-I-Love-America.png,,,It's all about the Red White and Blue! Show your patriotism with this American Flag inspired lantern.,
Showtime Colored Sky Lantern,fwsm-811,Novelties,6.50,999,https://fireworkssupermarket.com/wp-content/uploads/1751-Colored-Shy-Lantern.png,,,Just pick your favorite color and off they go. Easy to light and will float off into the night!,
Showtime Sky Lantern,fwsm-809,Novelties,5.00,999,https://fireworkssupermarket.com/wp-content/uploads/1750-Showtime-Sky-Lantern.png,,,They're too beautiful to believe! Spectacular glowing lighted lanterns that drift slowly into the stratosphere!,
Ice Fountain,fwsm-530,Novelties,4.00,999,https://fireworkssupermarket.com/wp-content/uploads/1746-Ice-Fountain.png,,,"This smokeless candle is perfect for birthdays, weddings, and all special occasions. Emits a smokeless shower of sparks.",
"12"" Gender Girl Confetti",fwsm-403,Novelties,4.00,999,https://fireworkssupermarket.com/wp-content/uploads/1756-12_-Gender-Girl-Confetti.png,,,Surprise! This Blue bio-degradable confetti is great for celebrating any happy occasion!,
Smokeless Celebration Fountain,fwsm-807,Novelties,3.00,999,https://fireworkssupermarket.com/wp-content/uploads/1745-Smokeless-Celebration-Fountain.png,,https://player.vimeo.com/video/699064131,"This smokeless celebration candle is perfect for birthdays, weddings and all special occasions. Emits a smokeless shower of sparks.",
24-Inch Confetti Cannon,fwsm-806,Novelties,5.00,999,https://fireworkssupermarket.com/wp-content/uploads/1741-24-Inch-Confetti-Cannon.png,,,A turn handle cannon that shoots vibrant colored confetti 20 feet into the air. Bio-degradable.,
12-Inch Confetti Cannon,fwsm-804,Novelties,3.50,999,https://fireworkssupermarket.com/wp-content/uploads/1740-12-inch-Confetti-Cannon.png,,,Twist the handle and it shoots vibrant-colored confetti 10 feet into the air. Bio-degradable.,
Boy Reveal Smoke,fwsm-401,Novelties,4.99,999,https://fireworkssupermarket.com/wp-content/uploads/1739-Boy-Reveal-Smoke.png,,,A great way to celebrate! Thick long-lasting blue smoke!,
Girl Reveal Smoke,fwsm-399,Novelties,4.99,999,https://fireworkssupermarket.com/wp-content/uploads/1738-Girl-Reveal-Smoke-scaled.png,,https://player.vimeo.com/video/516270849,Celebrate the good news with this amazing long-lasting pink smoke!,
Pistol Poppers,fwsm-803,Novelties,1.00,999,https://fireworkssupermarket.com/wp-content/uploads/1737-Pistol-Poppers.png,,,Watch out &#8211; these poppers pack a serious punch! Bio-degradable confetti explodes from these little guys!,
Party Poppers,fwsm-801,Novelties,0.35,999,https://fireworkssupermarket.com/wp-content/uploads/1736-Party-Poppers-2.png,,,It's party time! Great for every occasion! These little guys have bio-degradable confetti for any occasion.,
Night Crawlers,fwsm-799,Novelties,1.25,999,https://fireworkssupermarket.com/wp-content/uploads/1733-Night-Crawlers-scaled.png,,,Just light and watch as all the twisting night crawlers emerge from the ground.,
Assorted Snake Pack,fwsm-797,Novelties,0.65,999,https://fireworkssupermarket.com/wp-content/uploads/1732-Assorted-Snake-Pack.png,,,A must buy for snake lovers! This pack offers all sorts of options.,
Glow Worms,fwsm-795,Novelties,0.50,999,https://fireworkssupermarket.com/wp-content/uploads/1730-Glow-Worms.png,,,These quiet guys will ooze out and wiggle their way through glowing colors.,
Black Snakes,fwsm-793,Novelties,0.40,999,https://fireworkssupermarket.com/wp-content/uploads/1726-Black-Snakes.png,,,Watch as these black snakes slither through the night!,
Neon Camo Smoke,fwsm-791,Novelties,1.75,999,https://fireworkssupermarket.com/wp-content/uploads/1721-Neon-Camo-Smoke.png,,https://player.vimeo.com/video/520040141,"These are some of the most unique colors of smoke on the market! Neon orange, camo green, pink, and blue smoke.",
Smoke Grenade,fwsm-789,Novelties,1.00,999,https://fireworkssupermarket.com/wp-content/uploads/1720-Smoke-Grenade.png,,,"These grenade-shaped, long-lasting smoke bombs spread a thick white smoke that lasts for two minutes!",
Mammoth Smoke Tubes,fwsm-437,Novelties,1.75,999,https://fireworkssupermarket.com/wp-content/uploads/1719-Mammoth-Smoke-Tubes.png,,,Smokes for nearly three minutes while you outsmart the enemy! Great for backyard fun!,
Showtime Smoke Tube,fwsm-787,Novelties,2.75,999,https://fireworkssupermarket.com/wp-content/uploads/1718-Showtime-Smoke-Tube-scaled.png,,,"This is a Long Lasting smoke that comes packed in a variety of colors: Fuchsia, Royal Blue, Emerald Green, and Yellow!",
Showtime Mini Smoke,fwsm-785,Novelties,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1715-Showtime-Mini-Smoke.png,,,"These small tubes smoke &#8220;BIG&#8221; in vibrant colors of Fushia, Royal Blue, Emerald Green, and Yellow.",
Unicorn Fountain,fwsm-784,Fountains,18.99,999,https://fireworkssupermarket.com/wp-content/uploads/1714-Unicorn-Fountain.png,,https://player.vimeo.com/video/329882792,This unicorn displays her magic with fountains spraying from ears and hoof that sparkle and whistle!,
Skull Fountain,fwsm-782,Fountains,24.99,999,https://fireworkssupermarket.com/wp-content/uploads/1713-Skull-Fountain.png,,https://player.vimeo.com/video/329883402,Watching sparks and smoke emit from this skull that is sure to be a crowd favorite!,
